CODE_ISIN;PLACE_DE_COTATION;CATEGORIE;ORGANISME;PRODUIT;STOCK;DATE_COURS;VALEUR_LIQUIDATIVE;CONTRE_VALEUR_EN_EUROS
LU1536921650;PARIS;OPC;AXAFUN;C690;103.34;31/12/2019;145.48;15033.77
FR0010996629;PARIS;OPC;SUNNNY;C690;486.21;31/12/2019;131.73;64048.82
FR0010981175;PARIS;OPC;TRUSFI;C690;15.79;31/12/2019;413.39;6526.81
LU0261952419;PARIS;OPC;FIDELI;C690;744.6;31/12/2019;33.08;24631.25
FR0010041822;PARIS;OPC;EDRAM;C690;161.66;31/12/2019;226.58;36628.88
FR0013459344;PARIS;EMT;BNPIBV;C690;19.99;31/12/2019;1000;19991.6
FR0000097495;PARIS;OPC;AVIVAI;C690;61.24;31/12/2019;125.96;7714.07
LU1864504425;PARIS;OPC;ODDO A;C690;53.48;31/12/2019;56.25;3008.48
LU0956005226;PARIS;OPC;BNPAML;C778;1274.51;31/12/2019;119.96;152889.91
LU1956132143;PARIS;OPC;BNPAML;C778;18.06;31/12/2019;446.58;8067.44
LU0592699093;PARIS;OPC;CARM;C778;512.6;31/12/2019;115.07;58985.38
FR0010591123;PARIS;OPC;MONTB;C778;8549.94;31/12/2019;9.31;79599.98
FR0011175199;PARIS;OPC;SANSO;C778;191.3;27/12/2019;128.48;24578.66
FR0010668145;PARIS;OPC;BNPPAM;F656;1199.59;31/12/2019;439.21;526873.54
FR0010148981;PARIS;OPC;CARM;F656;23.91;31/12/2019;1291.67;30889.87
LU0823421689;PARIS;OPC;BNPPIP;F656;146.49;31/12/2019;1168.62;171195.05
FR0007046123;PARIS;OPC;FUNDQS;F657;358.86;31/12/2019;219.73;78852.58
FR0010611293;PARIS;OPC;ECHIQ;F657;9.3;31/12/2019;1626.86;15132.85
LU1103303167;PARIS;OPC;EDROAS;F758;249.17;31/12/2019;231.8;57756.47
FR0010076547;PARIS;OPC;BNPPAM;F759;212.24;31/12/2019;31.41;6666.33
FR0000994667;PARIS;OPC;CQUAMF;P644;50502.23;31/12/2019;26.88;1357499.94
FR0013393329;PARIS;OPC;H20;P644;1061.59;31/12/2019;131.69;139801.2
FR0010376020;PARIS;OPC;CPRASM;P644;38.04;31/12/2019;947.14;36030.07
LU0255977539;PARIS;OPC;PICTET;P644;79.92;31/12/2019;625.78;50011.15
LU0261952419;PARIS;OPC;FIDELI;P644;161.95;31/12/2019;33.08;5357.21
FR0010111732;PARIS;OPC;SYCOMO;P644;24.93;31/12/2019;517.58;12904.74
LU0260869739;PARIS;OPC;FRANKF;S645;1343.71;31/12/2019;17.45;23447.74
LU1102959951;PARIS;OPC;EDROAS;S645;59.41;31/12/2019;162.7;9666.03
LU0318931192;PARIS;OPC;FIDELI;S645;19.19;31/12/2019;19.19;368.32
FR0010149211;PARIS;OPC;CARM;S645;133.04;31/12/2019;217.66;28956.72
LU0110060430;PARIS;OPC;FIDELI;S645;850.47;31/12/2019;10.04;8538.76
FR0013193679;PARIS;OPF;ALTARO;S645;350.99;31/12/2019;104.04;36516.75
LU0086913042;PARIS;OPC;BNPPIP;S675;12.8;31/12/2019;151.12;1934.12
LU0347711466;PARIS;OPC;BNPPIP;S677;3.63;31/12/2019;222.67;808.72
FR0010149203;PARIS;OPC;CARM;S679;41.43;31/12/2019;188.73;7819.87
FR0010156604;PARIS;OPC;AMUNDI;S679;7.47;31/12/2019;248.1;1853.54
LU0129445192;PARIS;OPC;JPMORG;S777;16323.28;31/12/2019;22.37;365151.87
FR0007023692;PARIS;OPC;EDRAM;S777;79.55;31/12/2019;285.85;22739.92
FR0011363134;PARIS;OPC;LAZAR;S777;13.21;31/12/2019;156.7;2070.28
FR0010611293;PARIS;OPC;ECHIQ;U560;238.77;31/12/2019;1626.86;388452.84
FR0010666560;PARIS;OPC;NATIIM;U560;32.96;31/12/2019;377.52;12442.09
FR0010738120;PARIS;OPC;SYCOMO;U560;24.47;31/12/2019;1440.05;35236.34
FR0010149112;PARIS;OPC;CARM;U560;13.14;31/12/2019;395.63;5198.2
FR0010188383;PARIS;OPC;AMUNDI;U560;2.26;31/12/2019;633.16;1429.97
FR0010564351;PARIS;OPC;OFIGES;U560;839.25;31/12/2019;149.7;125636.16
LU1082942308;PARIS;OPC;EDROAS;U560;14.36;31/12/2019;203.89;2927.05
FR0010537423;PARIS;OPC;ROTCIE;U560;27.59;31/12/2019;158.6;4376.17
LU0476876759;PARIS;OPC;ABSILS;U560;1639.56;31/12/2019;13.18;21609.46
FR0000295230;PARIS;OPC;COMGES;U569;34.46;31/12/2019;181.69;6260.57
FR0013420270;PARIS;EMT;BNPIBV;U569;204.44;31/12/2019;988.5;202087.09
FR0010330902;PARIS;OPC;ECHIQ;U569;69.29;31/12/2019;318.59;22075
LU0251130802;LUXEMBOURG;OPC;FILIML;U570;1393.04;31/12/2019;21.64;30145.35
FR0000989899;PARIS;OPC;ODDO A;U570;30.66;31/12/2019;4103.02;125800.31
FR0010097667;PARIS;OPC;CPRASM;U570;101.31;31/12/2019;331.42;33576.9
LU0366534344;PARIS;OPC;PICTFU;U570;9.66;31/12/2019;230.37;2224.78
FR0010547059;PARIS;OPC;TOCQU;U570;1069.54;31/12/2019;71.06;76001.61
LU0935220870;PARIS;OPC;NATIIM;U570;9.76;31/12/2019;116.16;1133.57
LU0316493666;PARIS;OPC;FRANKF;U570;658.82;31/12/2019;31.45;20719.8
LU1670719613;PARIS;OPC;MGLUSA;U570;1285.05;31/12/2019;14.51;18646.11
FR0000989899;PARIS;OPC;ODDO A;U571;45.09;31/12/2019;4103.02;185024.9
FR0007071378;PARIS;OPC;ALIENO;U571;5.64;31/12/2019;145.88;823.25
LU0432616901;PARIS;OPC;INVESC;U571;8.84;31/12/2019;16.45;145.5
FR0000991390;PARIS;OPC;LAFAM;U572;0.01;31/12/2019;86187.61;1075.02
LU1103303167;PARIS;OPC;EDROAS;U572;11.41;31/12/2019;231.8;2645.44
LU1100076550;PARIS;OPC;ROUASS;U579;48.29;31/12/2019;147.04;7100.43
FR0010565515;PARIS;OPC;TOCQU;U579;19.08;31/12/2019;127.72;2437.14
FR0010058008;PARIS;OPC;DNCA;C295;776.03;31/12/2019;244.34;189614.16
LU0010012721;PARIS;OPC;BNPPAM;C295;0.17;14/11/2019;35.08;5.81
LU0390221256;PARIS;OPC;MAINAM;C639;51.41;31/12/2019;224.71;11553.28
LU1599120273;PARIS;OPC;AURIS;C639;683.89;31/12/2019;120.88;82668.26
FRFICOMMERCE;PARIS;SCP;FIDUGE;C639;735.83;31/12/2019;196.94;144915.12
FR0011299379;PARIS;OPC;SUNNNY;C639;10575.32;31/12/2019;115.19;1218171.39
IE00B03DF997;PARIS;OPC;COMGES;C639;164.8;31/12/2019;40.5;6674.49
FR0010058628;PARIS;OPC;HSBCAM;C639;81.7;31/12/2019;2245.26;183445.4
FR0010291187;PARIS;OPC;WISEAM;C639;86.71;31/12/2019;128.19;11115.96
FR0010657122;PARIS;OPC;MANDAR;C639;54.24;31/12/2019;1278.82;69364.99
FR0010878124;PARIS;OPC;ERAGES;C639;256.37;31/12/2019;207.61;53225.44
LU1670716437;PARIS;OPC;MGLUSA;C639;1697.51;31/12/2019;22.85;38788.15
LU0119124781;PARIS;OPC;FIDELI;C639;1356.86;31/12/2019;71.84;97476.94
FR0010807099;PARIS;OPC;ROTCIE;C639;101.19;31/12/2019;180.02;18217.1
FR0010687053;PARIS;OPC;DORVAL;C639;154.24;31/12/2019;152.5;23522.15
FR0011586544;PARIS;OPC;AVIVAI;C639;3.47;31/12/2019;1780.41;6175.92
LU0125951151;PARIS;OPC;MFSIM;C639;538.19;31/12/2019;50.27;27054.59
FR0011330513;PARIS;OPC;RICHEL;C639;540.38;31/12/2019;110.28;59592.82
LU0905645528;PARIS;OPC;TCWINV;C639;108.9;31/12/2019;104.91;11424.65
FR0011499599;PARIS;OPC;TURGOT;C639;1213.36;31/12/2019;124.67;151269.16
FRRIVOLAVPAT;PARIS;SCP;AMUIMM;C642;18128.59;31/12/2019;260.64;4725036.25
FR0011530948;PARIS;OPC;TIKEHA;C642;2081.4;31/12/2019;662.98;1379924.79
FR0011711613;PARIS;OPC;ROAME;C642;6351.5;31/12/2019;113.06;718100.98
XS1860711404;PARIS;EMT;GOLDSI;C642;94.31;31/12/2019;1070;100911.19
LU0273158872;PARIS;OPC;DWSIS;C642;15.45;31/12/2019;157.36;2430.52
IE0032860565;PARIS;OPC;MUZCO;C642;125.97;31/12/2019;279.02;35147.1
FR0013326568;PARIS;EMT;SGISAD;C642;799.65;31/12/2019;1012.8;809881.14
FR0012447126;PARIS;EMT;SGCIB;C642;156.55;31/12/2019;1019.4;159590.6
LU1379104976;PARIS;OPC;CLARES;C642;988.23;31/12/2019;127.57;126068.61
FR0013331022;PARIS;OPC;SYCOMO;C642;7155.01;31/12/2019;99.6;712639.22
DE000A2JJ1W5;PARIS;OPC;ODDO A;C642;1317.87;30/12/2019;107.16;141223.38
LU0432616901;PARIS;OPC;INVESC;C642;14700.11;31/12/2019;16.45;241816.87
FR0012633311;PARIS;OPC;KIRAO;C642;38.35;31/12/2019;179.53;6884.42
XS1925386614;PARIS;EMT;EQUITI;C642;365.67;31/12/2019;1019.4;372766.26
FR0013241858;PARIS;OPC;FIGALI;C642;52.09;31/12/2019;99.31;5173.22
LU0823414635;PARIS;OPC;BNPPIP;C642;37.59;31/12/2019;468.57;17612.99
FR0013213931;PARIS;OPC;ROAME;C642;50.95;31/12/2019;96.31;4906.64
FR0013388030;PARIS;EMT;SGINVB;C642;28.53;31/12/2019;1044.4;29799.22
FR0011554294;PARIS;OPF;ALIENO;C642;75.36;31/12/2019;121.7;9170.82
LU0185496469;PARIS;OPC;OFI;C642;120.68;31/12/2019;83.72;10103.14
FR0000985558;PARIS;OPC;AVIVAI;C642;4.71;31/12/2019;2236.15;10527.55
FR0007076930;PARIS;OPC;DNCA;C676;2168.1;31/12/2019;361.56;783897.82
FR0010097683;PARIS;OPC;CPRASM;C676;1376.53;31/12/2019;474.11;652628.72
LU1670710075;PARIS;OPC;MGI;C676;33080.81;31/12/2019;10.93;361573.29
FR0010109165;PARIS;OPC;ODDO;C676;1651.57;31/12/2019;196.68;324830.55
LU0203033955;PARIS;OPC;LGAIA;C676;857.31;31/12/2019;150.56;129077.18
FR0007055041;PARIS;OPC;AESOGP;C676;128.63;31/12/2019;160.08;20590.66
FR0000994667;PARIS;OPC;CQUAMF;C676;130.03;31/12/2019;26.88;3495.17
FR0010592022;PARIS;OPC;ECOFI;C678;39.2;31/12/2019;95.52;3744.55
FR0010109165;PARIS;OPC;ODDO;C678;337.68;31/12/2019;196.68;66414.98
LU0294221253;PARIS;OPC;FRANKF;C678;3897.25;31/12/2019;17.54;68357.8
FR0010191197;PARIS;OPC;CQUAMF;C678;646.53;31/12/2019;15.68;10137.52
FR0000172041;PARIS;OPC;AXAIMP;C678;85.37;31/12/2019;614.89;52495.01
LU0048579410;PARIS;OPC;FIDELI;C678;93.84;31/12/2019;47.49;4456.45
FR0013398500;PARIS;EMT;SGISAD;C690;90.19;31/12/2019;1046.6;94396.1
FR0007390174;PARIS;OPC;CM-CIC;C690;1612.05;31/12/2019;30.42;49038.56
LU0104885248;PARIS;OPC;PICTET;C690;226.93;31/12/2019;324.71;73686.89
FR0013426541;PARIS;EMT;MOSTPL;C690;301.67;31/12/2019;1045.9;315519.3
LU0069452018;PARIS;OPC;FIDELI;C690;4938.94;31/12/2019;1.78;8791.31
XS1958432525;PARIS;EMT;GOLDSI;C690;149.92;31/12/2019;954.56;143108.34
LU1244893696;PARIS;OPC;EDROAS;C690;367.4;31/12/2019;169.79;62380.61
LU0599612685;PARIS;ETF;OSSIAM;C690;45.51;31/12/2019;211.85;9641.15
FR0013339538;PARIS;OPC;LAFAM;C690;418.52;31/12/2019;1116.39;467228.07
IE00B3VWN518;PARIS;ETF;ISHARE;C690;14.15;31/12/2019;136.17;1926.86
FR0010032326;PARIS;OPC;ALGIGM;C690;16.26;31/12/2019;330.2;5370.6
FR0000982449;PARIS;OPC;HSBCAM;C690;2.77;31/12/2019;76.43;211.8
FR0010706747;PARIS;OPC;OTEA;C690;138.77;31/12/2019;181.65;25207.36
BE6213829094;PARIS;OPC;DEGIL;C690;19.56;31/12/2019;240.64;4706.44
LU0203033955;PARIS;OPC;LGAIA;C778;571.07;31/12/2019;150.56;85980.94
LU1159236501;PARIS;OPC;STATE;C778;89.63;31/12/2019;13.19;1182.25
FR0000994667;PARIS;OPC;CQUAMF;C778;92.37;31/12/2019;26.88;2483
LU0949250376;PARIS;OPC;FRATIS;C778;168.72;31/12/2019;13.23;2232.15
FR0010149203;PARIS;OPC;CARM;C971;17.48;31/12/2019;188.73;3299.75
FR0010640029;PARIS;OPC;SANSO;C971;266.31;31/12/2019;138.69;36934.88
LU1103303167;PARIS;OPC;EDROAS;C971;0.07;31/12/2019;231.8;17.3
FR0011594134;PARIS;OPC;BNPPAM;F659;765.72;31/12/2019;33.25;25460.29
LU0823417810;PARIS;OPC;BNPPIP;F659;514.66;31/12/2019;95.97;49391.75
FR0010986497;PARIS;OPC;BNPPAM;F758;38.23;31/12/2019;1200.13;45878.81
FR0010028902;PARIS;OPC;BNPPAM;F758;55.25;31/12/2019;205.87;11375.05
LU1829348447;PARIS;OPC;CQUAMF;P644;56920.32;31/12/2019;14.25;811114.56
FR0011374081;PARIS;OPC;CQUAMF;P644;5953.13;31/12/2019;142.52;848439.4
FR0010321828;PARIS;OPC;ECHIQ;P644;65.17;31/12/2019;293.85;19149.69
LU0390137031;PARIS;OPC;FRANKT;P644;1111.02;31/12/2019;21.85;24275.72
FR0010810507;PARIS;OPI;LAFAM;P644;8.74;31/12/2019;87966.43;768628.15
LU0823421689;PARIS;OPC;BNPPIP;P644;7.07;31/12/2019;1168.62;8259.88
FR0010547869;PARIS;OPC;AMIRAL;P644;92.19;31/12/2019;191.35;17639.84
FR0010011171;PARIS;OPC;AXAIMP;P644;25.92;31/12/2019;42.38;1098.47
IE00B03DF997;PARIS;OPC;COMGES;P644;72.74;31/12/2019;40.5;2946.16
LU1100076550;PARIS;OPC;ROUASS;P644;621.76;31/12/2019;147.04;91423.34
LU0930020598;PARIS;OPC;BNPPIP;S643;31.81;31/12/2019;157.29;5003.84
LU1303940784;PARIS;OPC;MANDAR;S645;719.87;31/12/2019;19.88;14310.96
FR0010321828;PARIS;OPC;ECHIQ;S645;162.48;31/12/2019;293.85;47745.58
FR0010554303;PARIS;OPC;MANDAR;S645;45.68;31/12/2019;506.12;23117.53
FR0010149302;PARIS;OPC;CARM;S645;30.33;31/12/2019;964.8;29260.68
FR0010149203;PARIS;OPC;CARM;S645;67.16;31/12/2019;188.73;12675.77
FR0010315093;PARIS;OPC;BNPPAM;S675;2440.26;31/12/2019;22.13;54002.96
LU0347711466;PARIS;OPC;BNPPIP;S675;8.21;31/12/2019;222.67;1828.49
FR0010614594;PARIS;OPC;ROTHS;S677;2.66;31/12/2019;288.49;768.27
FR0013393329;PARIS;OPC;H20;S679;281.64;31/12/2019;131.69;37088.55
LU0956453996;PARIS;OPC;SSGAF;S679;303.51;31/12/2019;11.71;3554.06
LU1161527038;PARIS;OPC;EDROED;S679;107.34;31/12/2019;219.55;23566.95
FR0010321828;PARIS;OPC;ECHIQ;S679;26.87;31/12/2019;293.85;7896.3
FR0013393295;PARIS;OPC;H20;S679;157.34;31/12/2019;111.53;17548.16
FR0010923375;PARIS;OPC;H20;S777;656.83;31/12/2019;523.99;344174.57
IE0007987690;PARIS;OPC;VANGUA;S777;8340.69;31/12/2019;22.34;186331
LU1670724373;PARIS;OPC;MGLUSA;U560;32717.55;31/12/2019;10.49;343207.08
LU1160365091;PARIS;OPC;EDROAS;U560;275.52;31/12/2019;370.33;102033
LU0104884860;PARIS;OPC;PICTFU;U560;285.78;31/12/2019;368.34;105264.83
FR0010117093;PARIS;OPC;SYCOMO;U560;45.35;31/12/2019;403.25;18288.89
LU0432616737;PARIS;OPC;INVESC;U560;976.2;31/12/2019;17.32;16907.78
FR0013247384;PARIS;OPC;OFI;U560;1012.96;31/12/2019;102.66;103990.21
FR0010177998;PARIS;OPC;EDRAM;U560;75.27;31/12/2019;457.55;34438.35
LU0069164738;PARIS;OPC;OAM;U560;1111.07;31/12/2019;41.87;46520.7
FR0007051040;PARIS;OPC;DNCA;U569;537.72;31/12/2019;387.49;208362.9
FR0010460493;PARIS;OPC;TIKEHA;U569;29.52;31/12/2019;138.14;4077.76
FR0010306142;PARIS;OPC;CARM;U570;2997.19;31/12/2019;156.97;470469.08
LU0208853860;PARIS;OPC;JPMORG;U570;628.52;31/12/2019;13.56;8522.67
FR0010564351;PARIS;OPC;OFIGES;U570;150.66;31/12/2019;149.7;22553.41
LU0227384020;PARIS;OPC;NORIF;U570;5567.86;31/12/2019;17.1;95210.35
FR0010321828;PARIS;OPC;ECHIQ;U570;126.4;31/12/2019;293.85;37143.53
FR0011556828;PARIS;OPC;AMUNDI;U570;8.34;31/12/2019;746.2;6223.89
FR0007028063;PARIS;OPC;FINARC;U570;67.73;31/12/2019;656.77;44484.56
FR0013193679;PARIS;OPF;ALTARO;U570;1741.9;31/12/2019;104.04;181227.32
FR0010649772;PARIS;OPC;TOCQU;U570;6.73;31/12/2019;144.35;971.59
FR0007061882;BOURSE DE PARIS;OPC;ERAGES;U570;3.32;31/12/2019;674.31;2236.98
FR0010306142;PARIS;OPC;CARM;U571;1520.64;31/12/2019;156.97;238694.97
FR0000980427;PARIS;OPC;KERF;U571;1.5;31/12/2019;2042.41;3063
FR0000973968;PARIS;OPC;LAFRA;U571;0.49;31/12/2019;1680.23;818.62
LU1160365091;PARIS;OPC;EDROAS;U571;159.48;31/12/2019;370.33;59060.96
FR0010546929;PARIS;OPC;TOCQU;U571;489.69;31/12/2019;24.19;11845.67
FR0000295230;PARIS;OPC;COMGES;U573;3.43;31/12/2019;181.69;622.46
FR0010687053;PARIS;OPC;DORVAL;U573;4.63;31/12/2019;152.5;705.59
FR0010298596;PARIS;OPC;MONAM;U579;384.03;31/12/2019;292.93;112493.37
IE0004868604;PARIS;OPC;BARIFM;U579;53.3;31/12/2019;89.58;4774.36
LU1670724373;PARIS;OPC;MGLUSA;U579;212.09;31/12/2019;10.49;2224.84
FR0010149211;PARIS;OPC;CARM;C295;810.11;31/12/2019;217.66;176327.96
LU0212178916;PARIS;OPC;BNPAML;C295;268.9;31/12/2019;255.14;68607.89
FR0010148007;PARIS;OPC;SANSO;C295;6.18;31/12/2019;394.03;2434.17
FR0010321810;PARIS;OPC;ECHIQ;C639;678.78;31/12/2019;413.08;280388.52
LU1071462615;PARIS;OPC;PIASMA;C639;3742.25;31/12/2019;126.32;472720.66
FR0007055041;PARIS;OPC;AESOGP;C639;355.11;31/12/2019;160.08;56846.68
FR0000172041;PARIS;OPC;AXAIMP;C639;158.11;31/12/2019;614.89;97217.68
LU0390138195;PARIS;OPC;FRANKT;C639;298.22;31/12/2019;14.52;4330.15
FR0010549360;PARIS;OPC;ATHYMI;C639;3184.02;31/12/2019;133.68;425640.33
LU1112751067;PARIS;OPC;VONTOB;C639;736.95;31/12/2019;117.96;86930.42
FR0011672799;PARIS;OPC;ALTARO;C639;21.97;31/12/2019;109.26;2400.67
FR0010753608;PARIS;OPC;MANDAR;C639;201.82;31/12/2019;656.18;132430.47
LU0069452018;PARIS;OPC;FIDELI;C639;3325.75;31/12/2019;1.78;5919.84
FR0013451697;PARIS;EMT;NATIST;C639;368.58;31/12/2019;1010.16;372327.27
FR0013291143;PARIS;EMT;SGIRBE;C639;146.25;31/12/2019;1030;150637.76
FR0010547059;PARIS;OPC;TOCQU;C639;309.18;31/12/2019;71.06;21970.23
FR0007045901;PARIS;OPC;FUNDQS;C639;52.11;31/12/2019;236.6;12328.51
LU1103293855;PARIS;OPC;EDROAS;C639;76.19;31/12/2019;185.12;14105.05
LU0171306680;PARIS;OPC;BLACK;C642;6116;31/12/2019;27.01;165193.17
FR0010546945;PARIS;OPC;TOCQU;C642;4696.87;31/12/2019;17.74;83322.52
XS1958462787;PARIS;EMT;GOLDSI;C642;1034.64;31/12/2019;989.69;1023977.01
FR0010738120;PARIS;OPC;SYCOMO;C642;692.07;31/12/2019;1440.05;996616.21
FR0013440344;PARIS;EMT;SGIKSI;C642;994.38;31/12/2019;1014.9;1009193.84
FR0011445436;PARIS;OPC;CANDRI;C642;63.94;31/12/2019;1248.53;79829.35
FR0012127389;PARIS;OPC;TIKEHA;C642;444.31;31/12/2019;744.94;330987.7
LU0607983896;PARIS;OPC;NORIF;C642;3618.05;31/12/2019;74.6;269906.34
LU0069450822;PARIS;OPC;FIDELI;C642;67869.98;31/12/2019;9.91;672591.51
FR0000422859;PARIS;OPC;FINARB;C642;104.56;31/12/2019;676.53;70738.97
LU0048579410;PARIS;OPC;FIDELI;C642;3695.32;31/12/2019;47.49;175490.78
FR0010836163;PARIS;OPC;CPRASM;C642;31.73;31/12/2019;2363.23;74983.99
FR0013451697;PARIS;EMT;NATIST;C642;411.49;31/12/2019;1010.16;415667.41
FR0011360700;PARIS;OPC;ECHIQ;C642;1062.6;31/12/2019;171.28;182002.38
FR0010143545;PARIS;OPC;HSBCAM;C642;37.09;31/12/2019;862.2;31980.52
FR0013219722;PARIS;OPI;SLAM;C642;252.74;31/12/2019;1143.4;288980.01
FR0010546929;PARIS;OPC;TOCQU;C642;3355.57;31/12/2019;24.19;81171.28
FR0010651224;PARIS;OPC;BDLCAM;C642;63.85;31/12/2019;2920.8;186502
FR0013324449;PARIS;EMT;NATEQU;C642;991.25;31/12/2019;1095;1085416.17
XS1989640427;PARIS;EMT;CRSLB;C642;73.21;31/12/2019;1007.4;73754.73
LU0146864797;PARIS;OPC;DWSIS;C642;324.59;31/12/2019;297.65;96613.08
FR0010986315;PARIS;OPC;DNCA;C642;209.79;31/12/2019;114.25;23968.79
FR0011645670;PARIS;OPC;LAFINT;C642;433.72;31/12/2019;17.57;7620.47
FR0000011074;PARIS;OPC;OFI;C642;202.82;31/12/2019;78.34;15888.53
FR0010041822;PARIS;OPC;EDRAM;C642;285.33;31/12/2019;226.58;64649.34
FR0010291195;PARIS;OPC;VESTAT;C642;5.16;31/12/2019;2862.71;14785.8
LU0476876759;PARIS;OPC;ABSILS;C642;487.81;31/12/2019;13.18;6429.4
FR0000989543;PARIS;OPC;PORGES;C642;8.99;31/12/2019;368.49;3313.39
FR0011073774;PARIS;OPC;JOLOIN;C642;5.43;31/12/2019;1007.04;5470.76
FR0007075155;PARIS;OPC;ROTCIE;C642;226.9;31/12/2019;79.35;18004.8
FR0011316710;PARIS;OPC;ECOFI;C642;28.55;31/12/2019;183.13;5228.13
FR0013252970;PARIS;EMT;SGIRBI;C642;29.28;31/12/2019;1011.6;29616.67
FR0010321802;PARIS;OPC;ECHIQ;C676;324.63;31/12/2019;1827.05;593121.39
FR0007050190;PARIS;OPC;DNCA;C676;5377.91;31/12/2019;118.77;638734.55
FR0000172041;PARIS;OPC;AXAIMP;C676;72.48;31/12/2019;614.89;44565.36
FR0010501296;PARIS;OPC;LAFINT;C676;3519.95;31/12/2019;17.11;60226.4
FR0010591156;PARIS;OPC;MONTB;C676;868.41;31/12/2019;4.83;4194.44
FR0013261765;PARIS;OPC;ATHYMG;C676;4.86;31/12/2019;112.48;546.44
LU0119124864;PARIS;OPC;FILLSA;C676;8.05;31/12/2019;63.56;511.65
LU0111806989;PARIS;OPC;BNPPIP;C676;132.51;04/12/2015;67;8878.35
FR0013293495;PARIS;OPC;EDROAS;C678;230.71;31/12/2019;99.57;22972.1
FR0010156604;PARIS;OPC;AMUNDI;C678;280.09;31/12/2019;248.1;69489.82
FR0010707513;PARIS;OPC;SCHPRG;C678;21.45;31/12/2019;156.5;3357.46
FR0007080155;PARIS;OPC;VARCP;C690;979.73;31/12/2019;323.45;316894.19
FR0013393329;PARIS;OPC;H20;C690;6151.92;31/12/2019;131.69;810146.77
FR0013393188;PARIS;OPC;H20;C690;3175.08;31/12/2019;106.93;339511.04
IE00B5648R31;PARIS;OPC;MANASM;C690;19.56;30/12/2019;171.03;3344.95
FR0010321828;PARIS;OPC;ECHIQ;C690;54.18;31/12/2019;293.85;15919.84
FR0010546929;PARIS;OPC;TOCQU;C690;1688;31/12/2019;24.19;40832.76
LU0177497491;PARIS;OPC;STALIF;C690;518.27;31/12/2019;17.69;9168.18
LU1992126992;PARIS;OPC;ALGIGM;C690;36.89;31/12/2019;99.95;3686.84
LU1670720033;PARIS;OPC;MGI;C690;1859.91;31/12/2019;13.93;25908.53
FR0000299356;PARIS;OPC;LAZAR;C778;5252.35;31/12/2019;202.32;1062655.88
LU1670710075;PARIS;OPC;MGI;C778;129648.42;31/12/2019;10.93;1417057.24
LU0086913042;PARIS;OPC;BNPPIP;F657;9.73;31/12/2019;151.12;1469.92
LU0823401574;PARIS;OPC;BNPPIP;F659;43.38;31/12/2019;548.72;23805.11
FR0010137166;PARIS;OPC;BNPPAM;F758;66.46;31/12/2019;246.16;16360.19
FR0010137166;PARIS;OPC;BNPPAM;F759;87.63;31/12/2019;246.16;21570.31
LU0594300096;PARIS;OPC;FIDELI;P644;13272.16;31/12/2019;24.78;328884.21
FR0010135103;PARIS;OPC;CARM;P644;380.56;31/12/2019;637.19;242489.6
FR0000284689;PARIS;OPC;COMGES;P644;50.02;31/12/2019;2274.03;113737.81
LU0992632538;PARIS;OPC;EDROAS;P644;86.48;31/12/2019;123.31;10664.1
LU1992126992;PARIS;OPC;ALGIGM;P644;510.59;31/12/2019;99.95;51033.73
FR0007045737;PARIS;OPC;RICHEL;S643;1538.57;31/12/2019;226.68;348762.84
FR0012316180;PARIS;OPC;DNCA;S643;1138.98;31/12/2019;115.05;131039.92
FR0013305729;PARIS;SCI;TURGOT;S645;15350.12;15/12/2019;112.22;1722590.09
FR0012979482;PARIS;OPC;FINCI;S645;0.22;31/12/2019;1058.62;228.67
FR0010434019;PARIS;OPC;ECHIQ;S645;17.12;31/12/2019;877.75;15024.67
FR0010298596;PARIS;OPC;MONAM;S645;463.7;31/12/2019;292.93;135830.89
LU0432979614;PARIS;OPC;JPMORG;S645;262.96;31/12/2019;333.98;87821.88
FR0010097683;PARIS;OPC;CPRASM;S645;14.07;31/12/2019;474.11;6670.34
FR0011001049;PARIS;OPC;BOUS;S645;5.7;31/12/2019;3135.19;17876.93
FR0011261197;PARIS;OPC;ROTHS;S645;111.67;31/12/2019;2118.68;236592.22
LU0086913042;PARIS;OPC;BNPPIP;S645;49.25;31/12/2019;151.12;7442.02
FR0010505578;PARIS;OPC;EDRAM;S645;3.61;31/12/2019;441.66;1594.75
LU0171304552;PARIS;OPC;BLACK;S645;218.39;31/12/2019;13.32;2908.91
FR0011466093;PARIS;OPC;INOCAP;S645;33.67;31/12/2019;214.75;7230.01
FR0010086520;PARIS;OPC;FINCHA;S645;30.37;31/12/2019;98.9;3003.33
FR0010076547;PARIS;OPC;BNPPAM;S645;46.4;31/12/2019;31.41;1457.53
FR0000423147;PARIS;OPC;SGAM;S645;14.97;31/12/2019;628.29;9403.92
FR0000292278;PARIS;OPC;COMGES;S675;357.03;31/12/2019;24.91;8893.63
LU1730856991;PARIS;OPC;EDROAS;S675;20.62;31/12/2019;186.11;3837.89
FR0010591156;PARIS;OPC;MONTB;S675;271.38;31/12/2019;4.83;1310.78
LU1103305709;PARIS;OPC;EDROAS;S675;1.94;31/12/2019;322.48;626.1
FR0010810507;PARIS;OPI;LAFAM;S679;0.83;31/12/2019;87966.43;72905.52
FR0010250134;PARIS;OPC;CQUAMF;S679;99.23;31/12/2019;168.5;16720.09
FR0000422859;PARIS;OPC;FINARB;S679;1.51;31/12/2019;676.53;1019.26
