DateValorisation;AliasPortefeuille;CodeValeur;PlaceCotationValeur;QuantitStock;ValeurBoursi;Gestionnaire;LibellGroupePortefeuille;LibellLongPortefeuille;LibellSteGstion;LibellLongGstion
31/12/2019;PGA;FR0010505578;730;901.719;398253.21;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0010212670;730;65;9640.15;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0007080155;730;19919;6442800.55;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0000973562;730;7;4892.86;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0010076240;730;2444;1707891.64;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0010541557;730;494;81238.3;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0010354837;730;1900;290776;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0010147686;730;227682.8503;41734266.46;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0007043781;730;452;200263.12;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0007035159;730;1041;379965;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0007023692;730;1432.824;409572.74;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0010342055;730;368;43828.8;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0010225052;730;30;3333.9;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0010097642;730;6020;541559.2;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0010250134;730;33263;5604815.5;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0000095465;730;417;147059.22;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0000980369;730;426;67529.52;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0010077412;730;2292;417969.12;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0010377143;730;50.793;67995.57;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0000986846;730;499.788;82160.15;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0010149179;730;3151;1159631.02;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0007460951;730;51;6340.32;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0010147645;730;42143.3374;9601937.99;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0010035824;730;717.953;86635.39;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0007082060;730;4.7348;681.05;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0010460493;730;111;15333.54;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0010077461;730;28;3470.32;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0010076547;730;14382.158;451743.58;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0010014480;730;73;23824.28;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0007020946;730;849;15027.3;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0000425191;730;40038.636;944111.04;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0010376020;730;412;390221.68;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0007072160;730;14009;2231773.79;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0010004085;730;917;417794.37;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0007051040;730;108476;42033365.24;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0010452037;730;505;749697.75;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0010363366;730;2243.9456;777975.94;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0010213421;730;266;173636.82;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0010191197;730;1498628;23498487.04;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0010149302;730;3944;3805171.2;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0010119917;730;115;164312;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0010116343;730;473.008;109707.35;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0010097683;730;9792;4642485.12;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0010028704;730;38.1024;51644.76;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0007076930;730;10858;3925818.48;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0007048160;730;377137;52116562.03;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0007045901;730;195079.827;46155887.07;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0000423147;730;101;63457.29;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0010286013;730;46670;21106974.2;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0010273375;730;1;68.31;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0010201699;730;28;150094;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0010158048;730;1967;520389.52;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0010156604;730;14730;3654513;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0010148007;730;257;101265.71;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0010133892;730;25.8278;6728.92;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0010052266;730;124876;16315049.4;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0010043216;730;3242.964;656992.08;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0010042176;730;87;4189.92;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0010011171;730;9089;385191.82;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0007482591;730;11;7891.62;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0007480629;730;449;21992.02;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0007071378;730;292;42596.96;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0007028907;730;32994.762;429591.8;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0007028824;730;349;139760.54;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0007026448;730;136249;39543547.27;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0007025523;730;8484.084;257661.63;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0007024047;730;4150;586436.5;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0000994667;730;229086;6157831.68;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0000989543;730;51;18792.99;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0000979221;730;28;63673.96;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0000977555;730;82000;12650960;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0000975617;730;143;27599;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0000973968;730;3;5040.69;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0000945503;730;1131;103147.2;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0000447864;730;6;6445.02;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0000299356;730;9748;1972215.36;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0000003196;730;89;50029.57;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0007027404;730;61.9998;16721.35;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0000097495;730;2345;295376.2;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0007488507;730;9.1133;357.33;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0007028063;730;52;34152.04;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0010522615;730;1;1345.07;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0010466128;730;8868;144371.04;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0010219808;730;803.158;113518.35;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0010177998;730;773;353686.15;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0010149203;730;9760;1842004.8;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0010148981;730;5065.71;6543225.64;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0010058008;730;24572;6003922.48;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0010028902;730;3672.261;756008.37;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0010028605;730;538;76465.94;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0007390174;730;10477;318710.34;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0000982449;730;1391.361;106341.72;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0000428732;730;635.73;63331.42;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0000422859;730;461;311880.33;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0000172041;730;1082;665310.98;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0010408849;730;221;21213.79;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0010361667;730;383;55006.46;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0010321802;730;3252;5941566.6;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0010320366;730;92;69125.12;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0010312660;730;2201;409033.84;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0010298596;730;17425;5104305.25;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0010291187;730;1045;133958.55;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0010286021;730;4593;1072419.57;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0010241240;730;1441;328749.74;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0010177899;730;1342;101025.76;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0010174144;730;1010;167064.1;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0010149112;730;1686.295;667148.89;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0010147652;730;19850.6508;3747604.36;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0010107953;730;20;9966.8;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0010097667;730;16224;5376958.08;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0010032326;730;999;329869.8;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0010016477;730;34;46457.26;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0010007542;730;157;72750.66;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0007450002;730;879;754990.68;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0007085808;730;35;15737.75;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0007078589;730;35066;4834900.08;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0007046123;730;137075.05;30119500.74;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0007028287;730;134;27960.44;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0000981458;730;543;215831.64;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0000980427;730;3013;6153781.33;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0000978587;730;111;46225.95;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0000400434;730;6217;1138270.53;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0000292278;730;163361;4069322.51;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0000286072;730;126;37387.98;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0000170516;730;222;23922.72;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0000170391;730;143;17061.33;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0000008997;730;32;139393.28;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;FR0000008674;730;15295.54;915285.11;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;LU0280435461;730;2908;239648.28;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;LU0303816887;730;14055;251865.6;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;LU0309082799;730;1565;232527.7;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;LU0320896664;730;59;14063.24;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;LU0260869739;730;28294;493730.3;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;LU0261948227;730;723;18002.7;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;LU0286061501;730;7;525.63;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;LU0189847766;730;27;11186.1;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;LU0273158872;730;15;2360.4;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;LU0272828905;730;1072;102077.45;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;LU0261946445;730;388;12020.24;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;LU0261948904;730;912;16735.2;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;LU0115143082;730;282.08;31133.17;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;LU0185495495;730;43;5805;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;LU0244270301;730;1776;25414.56;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;LU0061928585;730;758;149977.88;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;LU0265293521;730;268;38444.6;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PGA;LU0272941971;730;227;22779.45;0;PORTEFEUILLE0UC;PRIVILEGE0GESTION0ACTIVE;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
